CountryName,CountryCode,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,M1_Wildcard,M1_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,LegacyStringencyIndex,LegacyStringencyIndexForDisplay
Mongolia,MNG,20200429,3,1,,2,1,,2,1,,0,,,1,0,,0,,,0,,,4,,,,,,,,,,,2,1,,,,,,,,,,,,38,0,56.88,56.88,69.76,69.76
Mozambique,MOZ,20200429,,,,,,,,,,3,1,,,,,,,,,,,,,0,,,1,,,,0,,,,,,,,,,,,,,,76,0,,53.83,,55.71
Mauritania,MRT,20200429,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,,80.95,,75.71
Mauritius,MUS,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,10,,91.4,,93.57
Malawi,MWI,20200429,,,,,,,,,,,,,,,,,,,,,,,,2,1,"Malawi will launch an emergency cash transfer programme for about one million people and small businesses affected by the coronavirus pandemic.    Eligible households will receive a 35,000 Malawi kwacha ($40) monthly payment, matching the country's minimum wage, through mobile cash transfer starting in May, President Peter Mutharika said on Tuesday.  https://web.archive.org/save/https://www.aljazeera.com/news/2020/04/malawi-launches-cash-aid-poor-covid-19-pandemic-200429053328918.html",0,,0,,0,,,,,,,,,,,,,,,36,3,,57.4,,61.43
Malaysia,MYS,20200429,3,1,,3,1,,2,1,,2,1,,0,,,0,,,2,1,,3,,1,1,,2,,,,0,,2,1,,,,,,,,,,,,5851,100,71.03,71.03,80,80
Namibia,NAM,20200429,,,,,,,,,,,,,,,,,,,,,,,,2,1,,1,,0,,0,,,,,,,,,,,,,,,712,7,,75.79,,75.71
Niger,NER,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709,31,,61.51,,63.81
Nigeria,NGA,20200429,,,,,,,,,,,,,,,,,,,,,,,,0,,,0,,0,,0,,,,,,,,,,,,,,,1532,44,,84.14,,85.95
Nicaragua,NIC,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,3,,16.67,,20
Netherlands,NLD,20200429,3,1,,3,1,,2,1,,3,1,,1,1,,1,1,,2,1,,3,,2,0,,1,,0,,0,,,,,,,,,,,,,,,38416,4566,,85.97,,89.52
Norway,NOR,20200429,2,1,,1,1,,2,1,,2,1,,1,1,,0,,,1,1,,4,,0,,,2,,0,,0,,2,1,,,,,,,,,,,,7605,195,69.04,69.04,76.9,76.9
New Zealand,NZL,20200429,2,1,"New Zealand moves back down to Level 3 on 28th April. From Wednesday 29th April schools will reopen for children up to Year 10 who cannot study from home, or whose parents need to return to work  Under Alert Level 3 it will be safe for Early Learning/Education Centres and schools to open for children up to and including year 10, with appropriate public health measures in place. All young people in years 11–13 will continue to learn at home. Play centres and playgroups will be closed.  /web/20200429093936/https://covid19.govt.nz/individuals-and-households/parents-caregivers-whanau-and-teachers/education/  /web/20200429094134/https://www.theguardian.com/world/2020/apr/27/new-zealand-prepares-to-lift-strict-lockdown-after-eliminating-coronavirus  ",2,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,,,,1,,,,0,,2,1,,,,,,,,,,,,1126,19,88.09,88.09,85.24,85.24
Oman,OMN,20200429,3,1,,2,1,,2,1,,4,1,,2,1,,2,1,,2,1,,4,,,,,,,,,,,2,1,,2,,2,,0,,0,,,,2131,10,94.71,94.71,93.57,93.57
Pakistan,PAK,20200429,3,1,,2,1,,2,0,,4,1,,2,1,,2,1,,2,1,,4,,,,,,,,,,,2,1,,2,,1,,0,,0,,,,14885,327,91.54,91.54,93.57,93.57
Panama,PAN,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6200,176,,80.95,,75.71
Peru,PER,20200429,3,1,,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,4,,1,1,,2,,,,0,,2,1,,2,,1,,0,,0,,,,31190,854,96.03,96.03,92.38,92.38
Philippines,PHL,20200429,3,1,,1,1,,2,1,,4,1,https://www.aljazeera.com/news/2020/04/hrw-covid-19-lockdown-violators-philippines-abused-200429080703660.html,2,1,,,,,,,,2,,,,,,,,,,,1,1,,2,,2,,0,,0,,,,7958,530,,80.55,,79.52
Papua New Guinea,PNG,20200429,,,,,,,,,,,,,,,,,,,1,0,,2,,,,,,,,,,,2,1,,2,,2,,0,,0,,,,8,0,,44.18,24.76,41.43
Poland,POL,20200429,3,1,,2,1,,2,1,,4,1,,1,1,,1,1,,2,1,,4,,,,,,,,,,,2,1,,1,,0,,0,,0,,,,12218,596,88.09,88.09,88.81,88.81
Puerto Rico,PRI,20200429,,,,3,1,,,,,,,,,,,,,,,,,,,0,,,2,,0,,0,,,,,,,,,,,,,,,1400,86,,64.02,,57.14
Portugal,PRT,20200429,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24322,948,,94.58,,94.29
Paraguay,PRY,20200429,3,1,,3,1,,2,1,,4,1,,1,1,,3,1,,2,1,,4,,,,,,,,,,,2,1,,2,,1,,0,,0,,,,239,9,96.03,96.03,92.38,92.38
Palestine,PSE,20200429,3,1,,3,1,,,,,,,,2,1,,,,,,,,4,,0,,,2,,0,,0,,2,1,,,,,,,,,,,,495,2,,94.18,68.57,97.14
Qatar,QAT,20200429,,,,,,,,,,,,,,,,,,,,,,,,2,0,,0,,0,,0,"'Qatar sent medical supplies early Wednesday to Iran and Algeria to support their battle against the novel coronavirus. Qatar Emir Sheikh Tamim bin Hamad al-Thani ordered urgent medical aid to be sent to Algeria, according to a report by the Qatar News Agency (QNA). The country also sent aid to Iran for the fourth time with some 16 tons of medical supplies, the report added. Qatar has also sent virus aid to Palestine, Italy, Lebanon, Gaza, Tunisia, Nepal and Rwanda.'    [Monetary value unknown]    http://web.archive.org/web/20200430152127/https://www.aa.com.tr/en/africa/qatar-sends-virus-aid-to-iran-algeria/1822329",,,,,,,,,,,,,,11921,10,,90.74,,90
Romania,ROU,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11616,650,,88.36,,85.24
Russia,RUS,20200429,3,1,,3,1,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,93558,867,,63.5,,57.14
Rwanda,RWA,20200429,3,1,,3,1,,2,1,,4,1,,2,1,,3,1,,2,1,,4,,,,,,,0,,,,2,1,,3,,2,,0,,0,,,,212,0,100,100,97.14,97.14
Saudi Arabia,SAU,20200429,3,1,,2,1,,2,1,,4,1,,2,1,,3,0,,2,1,,4,,2,0,,1,,0,,0,,2,1,,2,,0,,0,,0,,,,20077,152,94.18,94.18,93.57,93.57
Sudan,SDN,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,25,,84.92,,90
Singapore,SGP,20200429,,,,,,,,,,4,1,,,,,1,1,,,,,,,1,1,,2,,,,0,,,,,,,,,,,,,,,14951,14,,81.21,,81.9
Sierra Leone,SLE,20200429,3,1,,0,,,2,1,,3,1,,0,,,1,1,,2,1,,4,,,,,,,,,,,2,1,,2,,2,,0,,0,,,,104,4,70.5,70.5,68.57,68.57
El Salvador,SLV,20200429,3,1,,3,1,,2,1,,4,1,,1,1,,,,,2,1,,4,,1,1,,1,,0,,0,,2,1,,1,,1,,0,,0,,,,345,9,,93.38,,92.38
San Marino,SMR,20200429,3,1,,1,1,,,,,,,,2,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,553,41,,75.39,,70
Serbia,SRB,20200429,,,,,,,,,,,,,,,,,,,,,,,,1,0,,1,,0,,0,,,,,,,,,,,,,,,8497,168,,97.35,,93.57
South Sudan,SSD,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,0,,90.21,,92.38
Slovak Republic,SVK,20200429,3,1,,2,0,,2,1,,3,1,,1,1,,1,1,,1,1,,4,,,,,,,,,,,2,1,,,,,,,,,,,,1384,20,78.96,78.96,80.48,80.48
Slovenia,SVN,20200429,3,1,,2,1,,2,1,,4,1,,2,1,,1,1,,2,1,,3,,,,,,,,,,,2,1,,2,,1,,0,,0,,,,1408,86,89.28,89.28,90.71,90.71
Sweden,SWE,20200429,1,1,,1,1,,0,,,3,1,,0,,,0,,,1,1,,3,,2,0,,1,,,,0,,2,1,,1,,1,,0,,0,,,,19621,2355,47.35,47.35,58.1,58.1
Eswatini,SWZ,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,1,,81.48,,80
Seychelles,SYC,20200429,3,1,,3,1,,2,1,,4,1,,2,1,,2,1,,2,1,,3,,,,,,,,,,,2,1,,2,,2,,0,,0,,,,11,0,94.58,94.58,94.29,94.29
Syria,SYR,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,3,,59.26,,73.57
Chad,TCD,20200429,3,1,,3,1,,2,1,,1,1,,2,1,,2,0,,2,1,,4,,2,1,,2,,,,,,2,1,,,,,,,,,,,,52,2,88.23,88.23,97.14,97.14
Thailand,THA,20200429,3,1,,3,0,,2,0,,4,0,,2,0,,1,1,,2,0,,4,,,,,,,,,,,2,1,,1,,2,,0,,0,,,,2938,54,78.85,78.85,81.19,81.19
Trinidad and Tobago,TTO,20200429,3,1,,3,1,,2,1,,4,1,,1,1,,2,1,,2,1,,4,,,,,,,,,,,2,1,,2,,2,,0,,0,,,,116,8,93.38,93.38,92.38,92.38
Tunisia,TUN,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,40,,97.35,,97.14
Turkey,TUR,20200429,,,,,,,,,,,,,,,,,,,,,,,,2,0,,1,,,,,"Turkey has sent medical supplies to at least 55 countries, including Italy, Spain and Britain, Anadolu said. Recently, Turkey made a large donation of PPE to the United States. The A400M Turkish military plane touched down at Joint Base Andrews outside Washington, D.C. with a cargo that included 500,000 surgical masks, 4,000 overalls, 2,000 litres of disinfectant, 1,500 goggles, 400 N-95 masks, and 500 face shields. (https://web.archive.org/save/https://ahvalnews.com/turkey-united-states/pompeo-thanks-turkey-covid-19-aid-letter-trump-arrive-us)",,,,,,,,,,,,,,114653,2992,,74.61,,81.67
Tanzania,TZA,20200429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,10,,50.4,,51.43
Uganda,UGA,20200429,3,1,,0,,,2,1,,,,,2,1,,,,,2,1,,3,,,,,,,0,,,,2,1,,1,,1,,0,,0,,,,79,0,,81.48,,80
Ukraine,UKR,20200429,,,,,,,,,,,,,,,,,,,,,,,,1,0,,1,,0,,0,,,,,,,,,,,,,,,9410,239,,92.06,,93.57
Uruguay,URY,20200429,,,,,,,,,,,,,,,,,,,,,,,,1,0,,2,,0,,0,,2,1,,,,,,,,,,,,625,15,,71.16,,81.67
United States,USA,20200429,,,,3,0,,2,0,,2,0,,,,,2,0,,2,0,,,,2,0,,1,,0,,0,,,,,,,,,,,,,,,1012583,58355,,41.42,29.76,38.33
Uzbekistan,UZB,20200429,,,,,,,,,,,,,,,,,,,,,,3,,2,0,,2,,0,,0,,,,,,,,,,,,,,,1939,8,,92.2,,92.38
Venezuela,VEN,20200429,,,,,,,,,,,,,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,329,10,,53.57,,65.71
Vietnam,VNM,20200429,3,0,,2,1,,2,1,,3,1,Limit increased from 20 to 30 people in gathering https://web.archive.org/web/20200429105442/https://www.vietnam-briefing.com/news/vietnam-business-operations-and-the-coronavirus-updates.html/,2,1,,0,,,2,1,,3,,,,,,,,,,,2,1,,3,,2,,0,,0,,,,270,0,78.31,78.31,87.14,87.14
